0,0.01469904463738203
100,0.0112596545368433
200,0.007588493637740612
300,0.006387980654835701
400,0.005852407775819302
500,0.005563087295740843
600,0.005369533784687519
700,0.0050246091559529305
800,0.004976717755198479
900,0.004158099181950092
1000,0.003724159672856331
1100,0.003145922441035509
1200,0.0029527132865041494
1300,0.0027806353755295277
1400,0.002789182821288705
1500,0.002738415729254484
1600,0.0026395744644105434
1700,0.00238527893088758
1800,0.0022730687633156776
1900,0.0020106167066842318
2000,0.002112054033204913
2100,0.0018611953128129244
2200,0.001981101930141449
2300,0.0019431484397500753
2400,0.0018730976153165102
2500,0.0018836038652807474
2600,0.0017049225280061364
2700,0.001827748492360115
2800,0.0015339232049882412
2900,0.0015987708466127515
3000,0.0017423932440578938
3100,0.0016062678769230843
3200,0.0016296119429171085
3300,0.001640951493754983
3400,0.0016012783162295818
3500,0.0016256950329989195
3600,0.0015011494979262352
3700,0.0014701816253364086
3800,0.0014896646607667208
3900,0.0014091364573687315
4000,0.001350622158497572
4100,0.0012433216907083988
4200,0.001304357429035008
4300,0.0013036635937169194
4400,0.0011752406135201454
4500,0.0012405861634761095
4600,0.0010654579382389784
4700,0.0012142600025981665
4800,0.0010277580004185438
4900,0.0011743002105504274
5000,0.0010666601592674851
5100,0.001047997153364122
5200,0.0009664362296462059
5300,0.0009385053999722004
5400,0.0009233173332177103
5500,0.0008380445069633424
5600,0.0009430587524548173
5700,0.0008970274357125163
5800,0.0007758545689284801
5900,0.0008201304008252919
6000,0.0007465125527232885
6100,0.0007749935612082481
6200,0.0007458595791831613
6300,0.0007027862011454999
6400,0.0007425456424243748
6500,0.0007337157148867846
6600,0.0006681767990812659
6700,0.0006785861914977431
6800,0.0006366662564687431
6900,0.0006267713033594191
7000,0.000603250227868557
7100,0.0006028478383086622
7200,0.0005889799213036895
7300,0.0006219183560460806
7400,0.0006362725398503244
7500,0.0006579430191777647
7600,0.0006699725636281073
7700,0.00064356584334746
7800,0.000582121079787612
7900,0.0006279047811403871
8000,0.0006760515971109271
